,CAMIS,BORO,ZIPCODE,Latitude,Longitude,CUISINE DESCRIPTION,SCORE,GRADE,GRADE DATE,id,name,review_count,rating,price,location,url
1794,50015968.0,Brooklyn,11225,40.65957136,-73.96055492,American,12.0,A,2022-04-04,8lHTKVJyiK9V8WiJq9-khQ,Midwood Flats,309,4.0,$$,"{'address1': '577 Flatbush Ave', 'address2': '', 'address3': '', 'city': 'Prospect Lefferts Gardens', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['577 Flatbush Ave', 'Prospect Lefferts Gardens, NY 11225']}",https://www.yelp.com/biz/midwood-flats-prospect-lefferts-gardens?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1795,41217335.0,Manhattan,10021,40.7697234,-73.95769871,Other,12.0,A,2022-03-30,Ey45ZiAN1TSVmvfM6DVZqA,Persepolis,513,4.0,$$,"{'address1': '1407 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1407 2nd Ave', 'New York, NY 10021']}",https://www.yelp.com/biz/persepolis-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1796,40546306.0,Manhattan,10011,40.74214086,-73.99861424,American,12.0,A,2022-01-05,pMaUQAucHJJ6JbzjIJaqpA,REBAR,59,3.0,$$,"{'address1': '225 W 19th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['225 W 19th St', 'New York, NY 10011']}",https://www.yelp.com/biz/rebar-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1797,40948100.0,Brooklyn,11217,40.681191,-73.97720642,Bakery Products/Desserts,13.0,A,2022-01-18,s7CKGPb4eIuCULkR16ZRTw,Blue Sky Bakery,256,4.5,$,"{'address1': '53 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['53 5th Ave', 'Brooklyn, NY 11217']}",https://www.yelp.com/biz/blue-sky-bakery-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1799,50107579.0,Queens,11433,40.69498419,-73.78191564,Tex-Mex,12.0,A,2022-10-26,TM6JJwxRoZ9YXlp9MyGuIw,Burgers Tacos Wings & Seafood,58,3.5,$$,"{'address1': '110-46 Merrick Blvd', 'address2': None, 'address3': '', 'city': 'Jamaica', 'zip_code': '11433', 'country': 'US', 'state': 'NY', 'display_address': ['110-46 Merrick Blvd', 'Jamaica, NY 11433']}",https://www.yelp.com/biz/burgers-tacos-wings-and-seafood-jamaica-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1801,50116689.0,Queens,11414,40.65323082,-73.83841811,Other,13.0,A,2023-03-13,31PVkhg390bKOnkGxD8kRw,Howard Beach Bagel Cafe,119,3.5,$,"{'address1': '162-54 Crossbay Blvd', 'address2': '', 'address3': '', 'city': 'Howard Beach', 'zip_code': '11414', 'country': 'US', 'state': 'NY', 'display_address': ['162-54 Crossbay Blvd', 'Howard Beach, NY 11414']}",https://www.yelp.com/biz/howard-beach-bagel-cafe-howard-beach-3?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1802,50116793.0,Manhattan,10007,40.71599139,-74.00478692,Coffee/Tea,12.0,A,2023-03-14,EsYmapR5ONZEwxuLvyI1-g,ViVi Bubble Tea,46,3.5,$,"{'address1': '325 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['325 Broadway', 'New York, NY 10007']}",https://www.yelp.com/biz/vivi-bubble-tea-new-york-31?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1803,40825868.0,Manhattan,10036,40.7562993,-73.97970368,Other,13.0,A,2023-02-03,8s5d0nkoNMgu9Oe066q_lg,Kosher Deluxe,117,3.0,$$,"{'address1': '10 W 46th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['10 W 46th St', 'New York, NY 10036']}",https://www.yelp.com/biz/kosher-deluxe-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1804,50112595.0,Manhattan,10019,40.76572267,-73.98358519,American,11.0,A,2022-11-03,w78kRzU4TVY8Bk8HPQngww,Wendy's,77,2.5,$,"{'address1': '938 Eighth Avenue', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['938 Eighth Avenue', 'New York, NY 10019']}",https://www.yelp.com/biz/wendys-new-york-13?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1806,41721168.0,Other,10458,40.86184591,-73.89170457,American,27.0,B,2023-02-09,uQPVQuZB-jUSmYK2Gn-Q8A,Primavera Cafe,49,3.5,$,"{'address1': '387 E Fordham Rd', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['387 E Fordham Rd', 'Bronx, NY 10458']}",https://www.yelp.com/biz/primavera-cafe-bronx?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1809,50088055.0,Brooklyn,11215,40.66384742,-73.98078803,Other,8.0,A,2022-11-17,4byAirxIA4OEgKHHgJfKLw,Zatar Cafe & Bistro,165,4.5,$$,"{'address1': '1201 8th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['1201 8th Ave', 'Brooklyn, NY 11215']}",https://www.yelp.com/biz/zatar-cafe-and-bistro-brooklyn-3?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1810,50001638.0,Manhattan,10013,40.7167542,-74.00874426,Other,13.0,A,2022-03-15,BKMCAYb9EAivUm3p-vrC9w,Khe-Yo,943,4.0,$$,"{'address1': '157 Duane St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['157 Duane St', 'New York, NY 10013']}",https://www.yelp.com/biz/khe-yo-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1811,50015004.0,Brooklyn,11234,40.61834244,-73.93220258,Other,13.0,A,2022-04-06,FMVGgUM9OKTJR2Z3lImlAg,Bagel Bob,27,2.5,$$,"{'address1': '2114 Flatbush Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11234', 'country': 'US', 'state': 'NY', 'display_address': ['2114 Flatbush Ave', 'Brooklyn, NY 11234']}",https://www.yelp.com/biz/bagel-bob-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1812,50018738.0,Manhattan,10018,40.75554858,-73.98981766,Pizza,2.0,A,2023-02-10,3Sm7_Nhnj12r5RhianvrbQ,Kiss My Slice,263,4.0,$,"{'address1': '274 W 40th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['274 W 40th St', 'New York, NY 10018']}",https://www.yelp.com/biz/kiss-my-slice-new-york-3?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1813,40605862.0,Brooklyn,11201,40.6943762,-73.99284539,Chinese,40.0,Z,2023-03-09,ye-TSU-mu1Gd5TAJOpI5Mg,Lichee Nut,301,3.0,$$,"{'address1': '162 Montague St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['162 Montague St', 'Brooklyn, NY 11201']}",https://www.yelp.com/biz/lichee-nut-brooklyn-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1814,41715751.0,Manhattan,10002,40.71854319,-73.98535369,Bakery Products/Desserts,11.0,A,2022-06-07,hbtVqkmpaGDbrF6BsFa_rw,Santo Domingo Bakery,32,4.0,$,"{'address1': '93 Clinton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['93 Clinton St', 'New York, NY 10002']}",https://www.yelp.com/biz/santo-domingo-bakery-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1815,41595573.0,Brooklyn,11214,40.60217362,-73.99420574,Bakery Products/Desserts,21.0,B,2022-02-04,8PUn4aExlWmWr8IHaigcMg,Golden Bun Bakery,23,3.0,$,"{'address1': '2180 86th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11214', 'country': 'US', 'state': 'NY', 'display_address': ['2180 86th St', 'New York, NY 11214']}",https://www.yelp.com/biz/golden-bun-bakery-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1816,41315707.0,Queens,11105,40.77072776,-73.90304527,Other,9.0,A,2022-02-15,wPx4aNffBizdYmCG-WLKpQ,Loukoumi Taverna,530,4.5,$$,"{'address1': '45-07 Ditmars Blvd', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['45-07 Ditmars Blvd', 'Astoria, NY 11105']}",https://www.yelp.com/biz/loukoumi-taverna-astoria-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1818,41545605.0,Manhattan,10014,40.73896489,-74.00807599,Coffee/Tea,12.0,A,2022-03-21,7E_aRWK6sx_jKm2LNmxpkQ,Kava Cafe,130,3.5,$$,"{'address1': '803 Washington St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['803 Washington St', 'New York, NY 10014']}",https://www.yelp.com/biz/kava-cafe-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1819,50046323.0,Manhattan,10028,40.77607296,-73.95306588,Pizza,11.0,A,2022-03-10,jXcc7Ofp5b5Xwa3-NZc9Sw,Vinnie's Pizzeria,167,3.5,$,"{'address1': '1603 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1603 2nd Ave', 'New York, NY 10028']}",https://www.yelp.com/biz/vinnies-pizzeria-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1820,40964282.0,Brooklyn,11215,40.66483396,-73.98991447,American,7.0,A,2022-10-25,2ClkHmHOG_m5EuHTt-l_Ig,Buttermilk Bar,120,4.0,$,"{'address1': '577 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['577 5th Ave', 'Brooklyn, NY 11215']}",https://www.yelp.com/biz/buttermilk-bar-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1821,50050424.0,Manhattan,10001,40.74778611,-73.98702905,Other,10.0,A,2022-10-21,iPc-zPgcpgeSo76xl5Jbpw,The Maze,685,4.0,$$,"{'address1': '32 W 32nd St', 'address2': 'Fl 3', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['32 W 32nd St', 'Fl 3', 'New York, NY 10001']}",https://www.yelp.com/biz/the-maze-new-york-3?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1826,40396464.0,Manhattan,10022,40.75621495,-73.97046695,Other,10.0,A,2022-09-08,c3eMI4_o4dPDDhPV_ibBYQ,Ess-a-Bagel,4277,4.0,$,"{'address1': '831 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['831 3rd Ave', 'New York, NY 10022']}",https://www.yelp.com/biz/ess-a-bagel-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1827,40396464.0,Manhattan,10022,40.75621495,-73.97046695,Other,10.0,A,2022-09-08,c3eMI4_o4dPDDhPV_ibBYQ,Ess-a-Bagel,4277,4.0,$,"{'address1': '831 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['831 3rd Ave', 'New York, NY 10022']}",https://www.yelp.com/biz/ess-a-bagel-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1828,40396464.0,Manhattan,10022,40.75621495,-73.97046695,Other,10.0,A,2022-09-08,c3eMI4_o4dPDDhPV_ibBYQ,Ess-a-Bagel,4277,4.0,$,"{'address1': '831 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['831 3rd Ave', 'New York, NY 10022']}",https://www.yelp.com/biz/ess-a-bagel-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1832,41225718.0,Brooklyn,11205,40.68948392,-73.96949779,American,10.0,A,2022-10-29,g5RqTm1v8Stsm3MXL19Adw,Roman's,264,3.5,$$$,"{'address1': '243 DeKalb Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['243 DeKalb Ave', 'Brooklyn, NY 11205']}",https://www.yelp.com/biz/romans-brooklyn-3?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1833,41437526.0,Manhattan,10065,40.76570617,-73.96987429,Italian,12.0,A,2022-04-11,Gzwpeu4rw8T-XDYCllegxQ,Nello,412,2.0,$$$$,"{'address1': '696 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['696 Madison Ave', 'New York, NY 10065']}",https://www.yelp.com/biz/nello-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1834,50002295.0,Brooklyn,11212,40.66859294,-73.9181216,Sandwiches,13.0,A,2022-12-29,inDTYbUj_quqluaR2icoVQ,Subway,5,3.0,$,"{'address1': '1685 Pitkin Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11212', 'country': 'US', 'state': 'NY', 'display_address': ['1685 Pitkin Ave', 'Brooklyn, NY 11212']}",https://www.yelp.com/biz/subway-brooklyn-178?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1835,50009526.0,Manhattan,10017,40.75407079,-73.96859463,Japanese,9.0,A,2022-01-06,9bAyxRD6RsGEUQw424ovQA,Nishida Sho-ten,877,4.0,$$,"{'address1': '302 E 49th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['302 E 49th St', 'New York, NY 10017']}",https://www.yelp.com/biz/nishida-sho-ten-new-york-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1836,50050986.0,Brooklyn,11237,40.70417409,-73.91900465,Other,75.0,C,2022-06-02,33RxXGjxrEHyt2g-cKfOuw,Crown Fried Chicken,12,3.5,$,"{'address1': '108 Wyckoff Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['108 Wyckoff Ave', 'Brooklyn, NY 11237']}",https://www.yelp.com/biz/crown-fried-chicken-brooklyn-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1837,40645039.0,Manhattan,10016,40.74708402,-73.97418109,American,11.0,A,2022-01-13,MulJEe-IjptlsWI4H_oxNA,Townhouse Diner,143,4.0,$$,"{'address1': '696 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['696 2nd Ave', 'New York, NY 10016']}",https://www.yelp.com/biz/townhouse-diner-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1838,50041069.0,Manhattan,10019,40.76215723,-73.98357524,Hamburgers,8.0,A,2022-06-17,f0VJirNbBXsS8Ihvv-Rs1g,McDonald's,81,2.0,$,"{'address1': '1651 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['1651 Broadway', 'New York, NY 10019']}",https://www.yelp.com/biz/mcdonalds-new-york-429?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1841,41508168.0,Queens,11375,40.71101065,-73.85442272,Chinese,4.0,A,2022-04-26,CIV1wpkbmpdMPDCl1lNWhQ,Wing Wah Restaurant,50,4.0,$,"{'address1': '9812 Metropolitan Ave', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['9812 Metropolitan Ave', 'Forest Hills, NY 11375']}",https://www.yelp.com/biz/wing-wah-restaurant-forest-hills?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1842,41594624.0,Manhattan,10014,40.72721467,-74.00631028,Italian,13.0,A,2022-11-14,9mawr6QwVHm5q8JRXPFjPA,San Marino Ristorante,204,4.5,$$,"{'address1': '66 Charlton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['66 Charlton St', 'New York, NY 10014']}",https://www.yelp.com/biz/san-marino-ristorante-new-york-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1843,40391695.0,Manhattan,10036,40.76014595,-73.98880262,Italian,7.0,A,2023-02-03,rbIrit8gZwfyEOdEOeX7jg,Orso,198,4.0,$$$,"{'address1': '322 W 46th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['322 W 46th St', 'New York, NY 10036']}",https://www.yelp.com/biz/orso-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1844,50088789.0,Queens,11426,40.73597505,-73.7145451,Sandwiches,7.0,A,2022-01-31,5zitnnUq8B7Gmqrd_mTq2A,Subway,9,2.0,$,"{'address1': '253-10A Hillside Ave', 'address2': None, 'address3': None, 'city': 'Bellerose', 'zip_code': '11426', 'country': 'US', 'state': 'NY', 'display_address': ['253-10A Hillside Ave', 'Bellerose, NY 11426']}",https://www.yelp.com/biz/subway-bellerose-3?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1845,50065822.0,Other,10455,40.81522048,-73.90339566,Other,15.0,Z,2022-08-12,oYmpJ1OXiYGr5IYSxlmGcw,Seis Vecinos Restaurant,161,3.5,$$,"{'address1': '640 Prospect Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10455', 'country': 'US', 'state': 'NY', 'display_address': ['640 Prospect Ave', 'Bronx, NY 10455']}",https://www.yelp.com/biz/seis-vecinos-restaurant-bronx-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1846,50108689.0,Manhattan,10019,40.76780849,-73.98226697,American,19.0,B,2022-02-02,ByIhI19_bVFl5koNk0ylpw,Tartinery,55,3.0,$$,"{'address1': '10 Columbus Cir', 'address2': 'Fl 3', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['10 Columbus Cir', 'Fl 3', 'New York, NY 10019']}",https://www.yelp.com/biz/tartinery-new-york-14?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1847,50108689.0,Manhattan,10019,40.76780849,-73.98226697,American,19.0,B,2022-02-02,ByIhI19_bVFl5koNk0ylpw,Tartinery,55,3.0,$$,"{'address1': '10 Columbus Cir', 'address2': 'Fl 3', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['10 Columbus Cir', 'Fl 3', 'New York, NY 10019']}",https://www.yelp.com/biz/tartinery-new-york-14?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1848,50045771.0,Manhattan,10019,40.76780849,-73.98226697,American,12.0,A,2023-02-23,QY8evrH-4fN6nvSCf7Ogsw,Ascent Lounge,131,4.0,$$$,"{'address1': '10 Columbus Cir', 'address2': 'Fl 4', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['10 Columbus Cir', 'Fl 4', 'New York, NY 10019']}",https://www.yelp.com/biz/ascent-lounge-new-york-5?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1851,40391143.0,Manhattan,10036,40.75952049,-73.99317046,Bakery Products/Desserts,13.0,A,2022-01-06,VzHdgvEv9bx9RVrNbhsmQw,Little Pie Company,791,4.0,$$,"{'address1': '424 W 43rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['424 W 43rd St', 'New York, NY 10036']}",https://www.yelp.com/biz/little-pie-company-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1852,40391143.0,Manhattan,10036,40.75952049,-73.99317046,Bakery Products/Desserts,13.0,A,2022-01-06,VzHdgvEv9bx9RVrNbhsmQw,Little Pie Company,791,4.0,$$,"{'address1': '424 W 43rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['424 W 43rd St', 'New York, NY 10036']}",https://www.yelp.com/biz/little-pie-company-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1853,40391143.0,Manhattan,10036,40.75952049,-73.99317046,Bakery Products/Desserts,5.0,A,2022-12-06,VzHdgvEv9bx9RVrNbhsmQw,Little Pie Company,791,4.0,$$,"{'address1': '424 W 43rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['424 W 43rd St', 'New York, NY 10036']}",https://www.yelp.com/biz/little-pie-company-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1854,40391143.0,Manhattan,10036,40.75952049,-73.99317046,Bakery Products/Desserts,5.0,A,2022-12-06,VzHdgvEv9bx9RVrNbhsmQw,Little Pie Company,791,4.0,$$,"{'address1': '424 W 43rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['424 W 43rd St', 'New York, NY 10036']}",https://www.yelp.com/biz/little-pie-company-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1855,50054344.0,Manhattan,10004,40.70404841,-74.01158826,American,27.0,B,2023-02-02,fanlKZzN-fI9LywqQD6EHg,Broadstone Bar & Kitchen,342,4.0,$$,"{'address1': '88 Broad St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['88 Broad St', 'New York, NY 10004']}",https://www.yelp.com/biz/broadstone-bar-and-kitchen-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
