,id,name,review_count,rating,price,location,zip_code
2103,Y7CBhMYJtY9T5g-BBv5npA,Tulcingo Azteca Restaurante,19,3.5,$$,"{'address1': '3861 10th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10034', 'country': 'US', 'state': 'NY', 'display_address': ['3861 10th Ave', 'New York, NY 10034']}",10034
2104,W4hobe10Fy54MKqmLaObEg,Cafe Mogador,2104,4.0,$$,"{'address1': '101 St Marks Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['101 St Marks Pl', 'New York, NY 10009']}",10009
2105,iks1xNyp-uZnaeunOM2UPg,Magnolia Bakery Rockefeller Center,2788,3.5,$$,"{'address1': '1240 Ave of the Americas', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10020', 'country': 'US', 'state': 'NY', 'display_address': ['1240 Ave of the Americas', 'New York, NY 10020']}",10020
2106,RHx6U4QoFgU6PgddbHM0sQ,Geena’s Cucina,20,4.5,,"{'address1': '36-21 Review Ave', 'address2': '', 'address3': None, 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['36-21 Review Ave', 'Long Island City, NY 11101']}",11101
2107,8ZF3-QQ5ea8zQTeyZ2pIuQ,Four Four South Village,83,4.0,$$,"{'address1': '11 E 7th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['11 E 7th St', 'New York, NY 10003']}",10003
2108,E25wadSxBnX2lvrGkZyP9Q,Burrito Mariachi,54,2.5,$,"{'address1': '189 Church St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['189 Church St', 'New York, NY 10007']}",10007
2109,ZeEmlTiSPQCKs9JlC19R6w,The Brooklyn Inn,164,3.5,$,"{'address1': '148 Hoyt St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['148 Hoyt St', 'Brooklyn, NY 11217']}",11217
2110,bzjXR3U8U9bPaq7xz7J-hQ,Diamond Gym,9,5.0,,"{'address1': '732 Irvington Ave', 'address2': '', 'address3': '', 'city': 'Maplewood', 'zip_code': '07040', 'country': 'US', 'state': 'NJ', 'display_address': ['732 Irvington Ave', 'Maplewood, NJ 07040']}",07040
2111,OAZYJvUaCuWqj-VqvjD2qA,Turtles All The Way Down,41,4.0,$,"{'address1': '236 Malcolm X Blvd', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['236 Malcolm X Blvd', 'Brooklyn, NY 11221']}",11221
2112,rUn0uTHzh0P9l4Sor-6Hzg,Cafe Moca,50,4.5,$,"{'address1': '487 Seneca Ave', 'address2': None, 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['487 Seneca Ave', 'Ridgewood, NY 11385']}",11385
2113,Fj5RosdsJV24ZT8S6X-nNQ,Om Wok,86,3.5,$$,"{'address1': '89-17 Northern Blvd', 'address2': '', 'address3': None, 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['89-17 Northern Blvd', 'Jackson Heights, NY 11372']}",11372
2114,2mhIF3TsmnQwJi-mFvajyQ,Hundred Taste,10,3.5,,"{'address1': '42-35 Main St', 'address2': 'Ste 1J', 'address3': None, 'city': 'Flushing', 'zip_code': '11355', 'country': 'US', 'state': 'NY', 'display_address': ['42-35 Main St', 'Ste 1J', 'Flushing, NY 11355']}",11355
2115,0CjK3esfpFcxIopebzjFxA,Joe's Shanghai,7086,4.0,$$,"{'address1': '46 Bowery St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['46 Bowery St', 'New York, NY 10013']}",10013
2116,uHK9_TnAdSrLwNTwrkXk3Q,AMC Orpheum 7,228,2.0,,"{'address1': '1538 Third Ave (86th St.)', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1538 Third Ave (86th St.)', 'New York, NY 10028']}",10028
2117,nw85LVh6H3JIiw3ugvhAmw,Lasagna Chelsea Restaurant,597,3.5,$$,"{'address1': '196 8th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['196 8th Ave', 'New York, NY 10011']}",10011
2118,m19sUEvLhoi5L5ap0F1WQg,Domino's Pizza,81,1.5,$,"{'address1': '3626 Bell Blvd', 'address2': None, 'address3': None, 'city': 'Bayside', 'zip_code': '11361', 'country': 'US', 'state': 'NY', 'display_address': ['3626 Bell Blvd', 'Bayside, NY 11361']}",11361
2119,zcFHYHTi6FtJKI4YNmf4gg,Belvedere Restaurant,5,4.0,,"{'address1': '21854 Hempstead Ave', 'address2': '', 'address3': '', 'city': 'Queens Village', 'zip_code': '11429', 'country': 'US', 'state': 'NY', 'display_address': ['21854 Hempstead Ave', 'Queens Village, NY 11429']}",11429
2120,G8A98MjW3zIv3uJt6NfRDQ,Bed-Stuy Fish Fry,582,2.5,$$,"{'address1': '801 Halsey St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['801 Halsey St', 'Brooklyn, NY 11233']}",11233
2121,xKIv_b2L2pUHmsoJ-xOepg,Gran Morsi,465,4.5,$$$,"{'address1': '22 Warren St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['22 Warren St', 'New York, NY 10007']}",10007
2122,f4ZveYR7fuBp_9klL8OgYQ,Little Thai Kitchen,395,3.5,$$,"{'address1': '231 E 53rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['231 E 53rd St', 'New York, NY 10022']}",10022
2123,3WuIpN_mv_69-zlArACpsg,Subway,4,1.5,$,"{'address1': '980 E 233rd St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10466', 'country': 'US', 'state': 'NY', 'display_address': ['980 E 233rd St', 'Bronx, NY 10466']}",10466
2124,ogKW1k0UknvchuNsw7_5Hg,Just Salad,243,3.0,$,"{'address1': '100 Maiden Ln', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['100 Maiden Ln', 'New York, NY 10038']}",10038
2125,AvZwAxrcHpR7y7JdI-kLHA,Burger King,18,2.5,$,"{'address1': '1727 Bedford Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['1727 Bedford Ave', 'Brooklyn, NY 11225']}",11225
2126,VnMer6ETcmJbMdVbGNmwTg,Kennedys chicken sandwiches,3,3.5,,"{'address1': '1282 Southern Blvd Flr Grd', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10459', 'country': 'US', 'state': 'NY', 'display_address': ['1282 Southern Blvd Flr Grd', 'Bronx, NY 10459']}",10459
2127,j7NsPKpOQsIHBbBYrBGZQg,Dunkin',15,3.5,$,"{'address1': '80 John St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['80 John St', 'New York, NY 10038']}",10038
2128,QtkvaNdSb6eTbsOwOzID9g,Perista Restaurant,40,2.5,$,"{'address1': '101 W Kingsbridge Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10468', 'country': 'US', 'state': 'NY', 'display_address': ['101 W Kingsbridge Rd', 'Bronx, NY 10468']}",10468
2129,8EyU4mDwq2U21tMaYviMhA,Happy Garden,11,2.5,,"{'address1': '370 Utica Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11213', 'country': 'US', 'state': 'NY', 'display_address': ['370 Utica Ave', 'Brooklyn, NY 11213']}",11213
2130,kAUtrwzYAO55nyCaYIlYnA,Little Thanh Da Inc,143,4.0,$,"{'address1': '5624 8th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5624 8th Ave', 'Brooklyn, NY 11220']}",11220
2131,E48WbksxAk19a8vjJRVIVQ,Ramerino Italian Prime,46,4.5,$$$,"{'address1': '16 E 39th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['16 E 39th St', 'New York, NY 10016']}",10016
2132,hgfBIuxiEQfS0IxkjNBmYw,Rose Cake House,13,3.0,,"{'address1': '43-27 Main St', 'address2': None, 'address3': None, 'city': 'Flushing', 'zip_code': '11355', 'country': 'US', 'state': 'NY', 'display_address': ['43-27 Main St', 'Flushing, NY 11355']}",11355
2133,VLQrI-Qua7Ok02fAAuwvAA,Shandar Sweet & Restaurant,23,3.5,$,"{'address1': '679 Coney Island Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['679 Coney Island Ave', 'Brooklyn, NY 11218']}",11218
2134,_7M8Jkzl_JL0zVq1y0NIbA,Over Greens,89,4.0,$$,"{'address1': '1505 Sheepshead Bay Rd', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11235', 'country': 'US', 'state': 'NY', 'display_address': ['1505 Sheepshead Bay Rd', 'Brooklyn, NY 11235']}",11235
2135,wA6UdiMPJDZW9YYy9lvrQA,Juice Bar Plus,37,2.5,$$$,"{'address1': '700 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['700 3rd Ave', 'New York, NY 10017']}",10017
2136,B35bdaablTWCyPfU1wJvkw,The Deco Food + Drink,17,4.5,$$,"{'address1': '231 W 39th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['231 W 39th St', 'New York, NY 10018']}",10018
2137,Gh_L-izcKjqPi-L1l8OOrw,F G B Construction Company,1,5.0,,"{'address1': '158 Bouton St', 'address2': '', 'address3': '', 'city': 'Norwalk', 'zip_code': '06854', 'country': 'US', 'state': 'CT', 'display_address': ['158 Bouton St', 'Norwalk, CT 06854']}",06854
2138,XgiG7K7ubHsj2JJ-c2sXnw,Thai Diner,603,4.0,$$,"{'address1': '186 Mott St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['186 Mott St', 'New York, NY 10012']}",10012
2139,8wQQh-q6YBecqQc4HLm-iQ,Pret A Manger,46,3.5,$,"{'address1': '1020 6th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['1020 6th Ave', 'New York, NY 10018']}",10018
2140,Bjv99EWQdyJUGzAZYQ_WOA,Bubba Gump Shrimp,1174,3.5,$$,"{'address1': '1501 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['1501 Broadway', 'New York, NY 10036']}",10036
2141,yYb0d4LHFgH65KZeKuxwpQ,Rich Village Restaurant,25,4.0,$$,"{'address1': '6009 7th Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['6009 7th Ave', 'Brooklyn, NY 11220']}",11220
2142,jCRblp7F5IbUSySK_Y7Qiw,EONS Greek Food for Life,361,4.0,$$,"{'address1': '633 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['633 2nd Ave', 'New York, NY 10016']}",10016
2143,kymVzyHbzyuLZEyu6zx1yA,T45,63,3.5,$$,"{'address1': '135 W 45th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['135 W 45th St', 'New York, NY 10036']}",10036
2144,bd1_d6qDG5CByD5Sl39DfA,Juicery Kitchen,50,3.5,$$,"{'address1': '568 Union Ave', 'address2': '', 'address3': 'Brooklyn', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['568 Union Ave', 'Brooklyn', 'Brooklyn, NY 11211']}",11211
2145,7-dtwdSFSbNUyyKGXOXiRg,Little Beaver,10,4.0,,"{'address1': '24 Saint Nicholas Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['24 Saint Nicholas Ave', 'New York, NY 11237']}",11237
2146,VmrBO2M1v6yEdRqEVNTrsQ,Westside Theatre,78,4.0,,"{'address1': '407 W 43rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['407 W 43rd St', 'New York, NY 10036']}",10036
2147,iZy9jzm96eyop79Wc1m5Ng,Uncle Paul's Pizza,442,4.0,$$,"{'address1': '70 Vanderbilt Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['70 Vanderbilt Ave', 'New York, NY 10017']}",10017
2148,nELxK7TzX7bTCSBT79wWGA,Istanbul Bay,46,4.0,$$,"{'address1': '578 9th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['578 9th Ave', 'New York, NY 10036']}",10036
2149,uC3wCA4X1VgA1Rm-jZGY3Q,57s All American Grill,228,3.0,$$,"{'address1': '33-45 Francis Lewis Blvd', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11358', 'country': 'US', 'state': 'NY', 'display_address': ['33-45 Francis Lewis Blvd', 'Flushing, NY 11358']}",11358
2150,_zWgpSaV1iQlAWPy-Yp0VQ,Texas Chicken & Burgers,17,3.5,,"{'address1': '521 Ocean Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['521 Ocean Ave', 'Brooklyn, NY 11226']}",11226
2151,rdUrmTjvniWLH3FdrJVg_g,Häagen-Dazs,68,3.0,$$,"{'address1': '109 Seventh Ave', 'address2': '', 'address3': '7th Ave & President St.', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['109 Seventh Ave', '7th Ave & President St.', 'Brooklyn, NY 11215']}",11215
2152,KDqLAjE4h-OHOKFnCtw71A,Nostrand Ave Pizza,10,4.5,,"{'address1': '563 Nostrand ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['563 Nostrand ave', 'New York, NY 11216']}",11216
2153,YhOmfXTPu_QRNT3azAu6wA,La Colombe NOHO,587,4.0,$$,"{'address1': '400 Lafayette St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['400 Lafayette St', 'New York, NY 10003']}",10003
2154,YvL7_ZXp-VAhrOCy1mb-cQ,bb.q Chicken - NY KTOWN,898,3.5,$$,"{'address1': '25 W 32nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['25 W 32nd St', 'New York, NY 10001']}",10001
2155,PdtLkZMIQBLD8I4B4w7sbg,Oven Grill Chill Lounge,52,3.5,$,"{'address1': '42-12 Broadway', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['42-12 Broadway', 'Astoria, NY 11103']}",11103
2156,8oHCb-XvLpqCQD7En17Fzw,Chipotle Mexican Grill,139,3.0,$,"{'address1': '2843 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2843 Broadway', 'New York, NY 10025']}",10025
2157,dDSNcjrGCtw9KbvdtdrYaQ,Uncle Louie G's Italian Ice & Ice Cream,72,4.5,$,"{'address1': '111 W Pleasant Ave', 'address2': None, 'address3': '', 'city': 'Maywood', 'zip_code': '07607', 'country': 'US', 'state': 'NJ', 'display_address': ['111 W Pleasant Ave', 'Maywood, NJ 07607']}",07607
2158,m2fe2Jgb4U3shkoRCA2jqA,Tasty Bites of New York,25,3.5,$,"{'address1': '1456 Saint Johns Pl', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11213', 'country': 'US', 'state': 'NY', 'display_address': ['1456 Saint Johns Pl', 'Brooklyn, NY 11213']}",11213
2159,sER0OD2sfOSvAAQFjHf1Tw,sweetgreen,72,2.0,,"{'address1': '10 Hudson Yards', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['10 Hudson Yards', 'New York, NY 10001']}",10001
2160,9tWsM0Ol6CGqfBWKzwdwyg,Maggie Reillys Restaurant,106,4.0,$$,"{'address1': '340 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['340 9th Ave', 'New York, NY 10001']}",10001
2161,P4TeoFeySfz_s8h0xNzEvA,Exquisito,20,3.5,$,"{'address1': '1542 Gates Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1542 Gates Ave', 'Brooklyn, NY 11237']}",11237
2162,sDgN-TGeEz-wd8kWEUWwTA,VSPOT,757,3.5,$$,"{'address1': '156 5th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['156 5th Ave', 'Brooklyn, NY 11217']}",11217
2163,vzPZoHmQnhURvS7NZJZX5Q,Spirit Airlines,967,1.5,,"{'address1': '94-00 Grand Central Pkwy', 'address2': '', 'address3': 'Terminal B', 'city': 'East Elmhurst', 'zip_code': '11371', 'country': 'US', 'state': 'NY', 'display_address': ['94-00 Grand Central Pkwy', 'Terminal B', 'East Elmhurst, NY 11371']}",11371
2164,jmpWHCG91-23tIkDPLQgQQ,Carvel Cinnabon,33,3.5,$,"{'address1': '8612 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['8612 3rd Ave', 'Brooklyn, NY 11209']}",11209
2165,Tp3-DL6wF8mETTiUDXzO3A,Kam Boat Bakery & Cafe,180,4.5,$,"{'address1': '111 Bowery St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['111 Bowery St', 'New York, NY 10002']}",10002
2166,_MjIZPko3JVuhX2znv_xjw,Baya Bar,23,4.0,,"{'address1': '64 Lafayette Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['64 Lafayette Ave', 'Brooklyn, NY 11217']}",11217
2167,oT08T3Vpn1I7jDmrBBRMTw,House of Prime Rib,8441,4.0,$$$,"{'address1': '1906 Van Ness Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1906 Van Ness Ave', 'San Francisco, CA 94109']}",94109
2168,UYsf8SGl8IZcAlVAxnkSCA,Milk Crate Coffee,28,5.0,,"{'address1': '1278 49th St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11219', 'country': 'US', 'state': 'NY', 'display_address': ['1278 49th St', 'Brooklyn, NY 11219']}",11219
2169,6rIe6mEsHR7UK9NqKdLc7Q,manna sushi sen,30,4.0,,"{'address1': '248-25 Northern Blvd', 'address2': 'Unit 1H', 'address3': None, 'city': 'Flushing', 'zip_code': '11362', 'country': 'US', 'state': 'NY', 'display_address': ['248-25 Northern Blvd', 'Unit 1H', 'Flushing, NY 11362']}",11362
2170,h6MxdL-RSrcZNqkhA5lq_w,Beyti Turkish Kebab,212,4.0,$$,"{'address1': '414 Brighton Beach Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11235', 'country': 'US', 'state': 'NY', 'display_address': ['414 Brighton Beach Ave', 'Brooklyn, NY 11235']}",11235
2171,x3WAQIO7dPSnHUeUpFTSlQ,Napoli Pizzeria & Restaurant,155,3.5,$,"{'address1': '16402 69th Ave', 'address2': '', 'address3': '', 'city': 'Fresh Meadows', 'zip_code': '11365', 'country': 'US', 'state': 'NY', 'display_address': ['16402 69th Ave', 'Fresh Meadows, NY 11365']}",11365
2172,KstLBmgffMvox5WHR5gjqQ,DaDa's Coffee Shop,6,4.5,$,"{'address1': '2287 Westchester Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['2287 Westchester Ave', 'Bronx, NY 10462']}",10462
2173,l_RAv09V67j-Hm9dyZxWhw,Tomi Jazz,707,4.5,$$,"{'address1': '239 E 53rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['239 E 53rd St', 'New York, NY 10022']}",10022
2174,7FeUdDizBscZueMDaKdjGQ,Ellie's Chinese Restaurant,21,3.0,,"{'address1': '1570 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1570 2nd Ave', 'New York, NY 10028']}",10028
2175,j49Ih4_8d-BcgfF7cQtApg,Elsewhere,114,3.5,$$,"{'address1': '599 Johnson Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['599 Johnson Ave', 'Brooklyn, NY 11237']}",11237
2176,87h1PWekIooSuPrS_UDYSg,Popeyes Louisiana Kitchen,7,3.0,$,"{'address1': '1426 Cornaga Ave', 'address2': '', 'address3': '', 'city': 'Far Rockaway', 'zip_code': '11691', 'country': 'US', 'state': 'NY', 'display_address': ['1426 Cornaga Ave', 'Far Rockaway, NY 11691']}",11691
2177,YyTaxRymg5oGQSgp5saXcQ,Carvel,39,3.0,$,"{'address1': '10321 Metropolitan Ave', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['10321 Metropolitan Ave', 'Forest Hills, NY 11375']}",11375
2178,77Q8n_SSXjhN8m2ypqs0ew,Maman,411,4.0,$$,"{'address1': '22 W 25th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['22 W 25th St', 'New York, NY 10010']}",10010
2179,9RRrWWNnoV0S6GwIl9Zw7w,The Coyote Club,21,4.5,,"{'address1': '417 Throop Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['417 Throop Ave', 'Brooklyn, NY 11221']}",11221
2180,NQoQMzeEx8K49h02I2vxsw,Dunkin',17,2.5,$,"{'address1': '1599 St Nicholas Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10040', 'country': 'US', 'state': 'NY', 'display_address': ['1599 St Nicholas Ave', 'New York, NY 10040']}",10040
2181,Fm1mE5Hf2k-yuzmFz98ufw,Manor Oktoberfest,314,4.0,$$,"{'address1': '73-11 Yellowstone Blvd', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['73-11 Yellowstone Blvd', 'Forest Hills, NY 11375']}",11375
2182,BQ45-F_pYvBhap77JhzD1Q,New York Public Library,951,4.5,,"{'address1': '455 Fifth Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['455 Fifth Ave', 'New York, NY 10016']}",10016
2183,ow-4pJBSilK_Y0pSeL_V8A,Pret A Manger,210,3.5,$,"{'address1': '857 Broadway', 'address2': '', 'address3': 'Union Square', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['857 Broadway', 'Union Square', 'New York, NY 10003']}",10003
2184,9Mp7jZEfHi-Tr5Rm-xF3MA,Pasteles Capy,4,4.5,,"{'address1': '41-10 29th St', 'address2': '', 'address3': None, 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['41-10 29th St', 'Long Island City, NY 11101']}",11101
2185,gr3wUszE1972q0GBkmwEXQ,Bangkok Cuisine,486,4.0,$$,"{'address1': '10718 70th Rd', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['10718 70th Rd', 'Forest Hills, NY 11375']}",11375
2186,azOGJ8gBsP4RF2zOJTSwDg,Blend Astoria,849,3.5,$$,"{'address1': '37-17 30th Ave', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['37-17 30th Ave', 'Astoria, NY 11103']}",11103
2187,aljEnhQthQwifG971tY1mA,Everyman Espresso,398,4.0,$$,"{'address1': '136 E 13th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['136 E 13th St', 'New York, NY 10003']}",10003
2188,8VabcKxWPRmNeLqfhODHgQ,Insomnia Cookies,145,3.0,$,"{'address1': '1028 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['1028 Amsterdam Ave', 'New York, NY 10025']}",10025
2189,PqqnNrUtU7XTKQvUM4cyqQ,Bar Verde,420,4.5,$$,"{'address1': '65 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['65 2nd Ave', 'New York, NY 10003']}",10003
2190,53LF3_hNBV7fIxfFjAKCuQ,Five Guys,195,3.5,$$,"{'address1': '73-25 Woodhaven Blvd', 'address2': '', 'address3': '', 'city': 'Queens', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['73-25 Woodhaven Blvd', 'Queens, NY 11385']}",11385
2191,19zArMBG2qW2k16Y0i2aBA,Obicà Mozzarella Bar Pizza e Cucina,507,3.5,$$,"{'address1': '928 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['928 Broadway', 'New York, NY 10010']}",10010
2192,hTrn_YVmi5Kk7eVjTkBk9A,McDonald's,32,2.0,$,"{'address1': '90-15 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Elmhurst', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['90-15 Queens Blvd', 'Elmhurst, NY 11373']}",11373
2193,QrwObD0lKQsrBlDZzgzewA,D'Antan|vino Naturale & cucina Italiana,61,4.5,,"{'address1': '858 Bergen St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['858 Bergen St', 'Brooklyn, NY 11238']}",11238
2194,W8RT3tQO7Pr_jp3bM7YLKw,AMC Bay Terrace 6,103,4.0,,"{'address1': '211-01 26th Ave', 'address2': '', 'address3': None, 'city': 'Bayside', 'zip_code': '11360', 'country': 'US', 'state': 'NY', 'display_address': ['211-01 26th Ave', 'Bayside, NY 11360']}",11360
