CAMIS,DBA,BORO,ZIPCODE,Latitude,Longitude,CUISINE DESCRIPTION,SCORE,GRADE,GRADE DATE
40378035.0,"DUNKIN', BASKIN ROBBINS",Queens,11367.0,40.73939635,-73.81574116,Donuts,11.0,A,2023-02-08
50111354.0,MR. POLLO #1,Queens,11361.0,40.76230743,-73.7703594,Latin American,6.0,A,2022-04-26
40829164.0,BUNGALOW BAR & RESTAURANT,Queens,11693.0,40.58875664,-73.81713052,American,13.0,A,2022-03-09
50112012.0,PARIS BAGUETTE,Queens,11362.0,40.76056746,-73.73127166,Bakery Products/Desserts,10.0,A,2022-09-30
50113722.0,ZABIHA BURGER & FRIES,Queens,11355.0,40.75374038,-73.82262413,Chicken,2.0,Z,2023-02-07
50053247.0,FLORA,Brooklyn,11215.0,40.66496713,-73.97985773,Italian,5.0,A,2023-01-12
50037728.0,NO.1 FAVOR TASTE RESTAURANT,Brooklyn,11220.0,40.63572543,-74.01153672,Chinese,5.0,A,2022-08-09
50059993.0,SEAMORE'S,Manhattan,10011.0,40.74233849,-74.00064958,American,11.0,A,2022-11-30
41393521.0,SUSHI 33,Queens,11374.0,40.72880543,-73.86371045,Japanese,7.0,A,2022-04-26
50115212.0,Taco Bell,Queens,11414.0,40.6720679,-73.85671788,Tex-Mex,12.0,A,2022-09-29
50003557.0,RAY'S CAFE AND RESTAURANT,Bronx,10464.0,40.84396533,-73.78527819,Spanish,10.0,A,2022-03-23
50042535.0,SUGAR & CAKE FANTASIES BAKERY,Queens,11372.0,40.74803149,-73.87998758,Bakery Products/Desserts,13.0,A,2022-06-10
50105297.0,CHUN YANG,Manhattan,10013.0,40.71614516,-73.99721514,Coffee/Tea,10.0,A,2022-12-09
50035092.0,CHIPOTLE MEXICAN GRILL,Bronx,10463.0,40.8842482,-73.90062962,Tex-Mex,6.0,A,2022-08-12
50072055.0,SOOGIL,Manhattan,10003.0,40.72565795,-73.98820593,Korean,2.0,A,2023-03-03
50000233.0,PALM COURT,Manhattan,10019.0,40.76414814,-73.97395063,American,12.0,A,2022-07-19
40798872.0,METROPOLITAN,Brooklyn,11211.0,40.71366096,-73.94931522,American,5.0,A,2022-07-29
40512865.0,CONNOLLY'S PUB,Manhattan,10017.0,40.75628246,-73.97771845,Pizza,12.0,A,2022-01-26
50070785.0,XI TOP BBQ,Queens,11354.0,40.7626185,-73.81491859,Chinese,12.0,A,2023-03-01
40726194.0,STARBUCKS,Manhattan,10018.0,40.75369301,-73.98863768,Coffee/Tea,5.0,A,2023-02-03
50066929.0,TERRA,Brooklyn,11235.0,40.58562348,-73.95170613,American,5.0,A,2022-02-24
50064385.0,FRESCO'S CANTINA,Queens,11106.0,40.76871542,-73.93322584,Mexican,5.0,A,2022-09-22
40799210.0,JOYA,Brooklyn,11201.0,40.68669912,-73.99379813,Thai,7.0,A,2023-01-17
50047752.0,COMFORT STOP,Brooklyn,11214.0,40.60771272,-74.00205643,Bakery Products/Desserts,12.0,A,2023-02-15
50119719.0,MANGROVE (TASTING ROOM),Brooklyn,11226.0,40.65279147,-73.95973726,Other,2.0,A,2022-09-01
41251337.0,ATLANTIC DINER,Queens,11419.0,40.69218477,-73.83458027,American,13.0,A,2022-02-17
50070295.0,CORVO COFFEE,Manhattan,10018.0,40.75489535,-73.99018593,Coffee/Tea,16.0,B,2022-02-01
50005544.0,DUNKIN,Manhattan,10018.0,40.75216358,-73.98370043,Donuts,2.0,A,2022-11-04
50000249.0,TAMASHII RAMEN,Queens,11106.0,40.76265933,-73.92683886,Japanese,11.0,A,2022-12-27
50093622.0,BLEND COFFEE,Brooklyn,11220.0,40.63516919,-74.02330383,Coffee/Tea,10.0,A,2022-04-12
50033097.0,SOFITEL NEW YORK,Manhattan,10036.0,40.75541303,-73.98142927,American,12.0,A,2022-05-06
50122870.0,DOMINO'S PIZZA #3687,Manhattan,10016.0,40.74424971,-73.97920573,Pizza,13.0,A,2023-02-14
50104797.0,MARACUJA,Brooklyn,11211.0,40.71307697,-73.95769151,American,2.0,A,2023-03-13
40582271.0,LECHON HORNADO ECUATORIANO,Queens,11372.0,40.74705002,-73.88932228,Latin American,35.0,Z,2023-02-16
50088144.0,BEE CAFE,Queens,11377.0,40.74737836,-73.90337893,American,11.0,A,2022-11-14
50082707.0,HUI RESTAURANT AND BAR,Manhattan,10021.0,40.76715736,-73.95855594,Chinese,12.0,A,2023-01-24
41105180.0,INDIAN TANPURA,Manhattan,10024.0,40.78856009,-73.97438162,Indian,2.0,A,2022-08-04
50079992.0,ANDREW'S CLASSIC BKLYN LUNCHEONETTE,Brooklyn,11218.0,40.63936128,-73.96856235,American,12.0,A,2022-09-28
50097174.0,BEST SUBS,Manhattan,10029.0,40.79176366,-73.94454258,Sandwiches,13.0,A,2022-02-09
50072860.0,4 HEALTHY MINDS,Queens,11413.0,40.67720672,-73.7436864,"Juice, Smoothies, Fruit Salads",12.0,A,2022-05-12
50065459.0,TOST,Queens,11355.0,40.73980709,-73.81513016,Sandwiches,25.0,Z,2023-01-09
41374934.0,SKINFLINTS RESTAURANT,Brooklyn,11209.0,40.6263885,-74.02391317,American,13.0,A,2022-01-24
50114065.0,EL VALLE 46 RESTAURANT,Manhattan,10026.0,40.80022653,-73.95246726,Latin American,2.0,A,2022-07-07
50076301.0,FIORE DI MARE,Staten Island,10308.0,40.54293521,-74.14215866,Italian,12.0,A,2022-10-04
50118003.0,CEBU,Brooklyn,11209.0,40.62193733,-74.03167076,American,13.0,A,2022-03-31
50091510.0,EL VALLE RESTAURANT,Bronx,10457.0,40.84479662,-73.88987467,Latin American,0.0,Z,2022-08-22
50052376.0,CAFE VENECIA,Brooklyn,11214.0,40.60463559,-74.00743306,Eastern European,13.0,A,2022-11-30
40400149.0,CHINA GLATT,Brooklyn,11219.0,40.6376798,-73.98933489,Jewish/Kosher,26.0,Z,2022-09-21
50109152.0,MELTING POT,Brooklyn,11234.0,40.63278911,-73.92910744,Creole,9.0,A,2023-02-28
50106176.0,DEXTER'S KITCHEN,Queens,11418.0,40.69957624,-73.83067051,Caribbean,7.0,A,2023-03-09
50006350.0,NEW GYRO KING,Staten Island,10302.0,40.62634796,-74.13191867,Mediterranean,12.0,A,2022-08-09
41132351.0,BARCELONA BAR,Manhattan,10019.0,40.76517653,-73.98400769,Bottled Beverages,8.0,A,2022-02-14
50093833.0,TOFU HOUSE,Queens,11354.0,40.76033055,-73.82987293,Korean,4.0,Z,2022-09-12
50065667.0,SUSHI FUSSION,Manhattan,10036.0,40.75708428,-73.97962042,Jewish/Kosher,10.0,A,2022-07-26
50099478.0,BAREBURGER,Manhattan,10025.0,40.79455253,-73.96627126,American,10.0,A,2022-09-06
41577981.0,SUN HING RESTAURANT,Brooklyn,11213.0,40.67029179,-73.92594203,Chinese,8.0,A,2022-12-29
50128516.0,MCDONALDS,Queens,11434.0,40.66010219,-73.77416913,Hamburgers,48.0,C,2022-11-02
50129422.0,SPRING GARDEN,Brooklyn,11234.0,40.61876904,-73.92957265,Chinese,13.0,A,2023-02-06
50108309.0,RALPH'S FAMOUS ITALIAN ICES,Staten Island,10312.0,40.55887007,-74.16940695,Italian,8.0,A,2022-05-24
50074844.0,NEW CHINA MEE,Brooklyn,11226.0,40.65082207,-73.94931269,Chinese,11.0,A,2022-05-11
40394600.0,THE RESTAURANT,Queens,11693.0,40.58752867,-73.81141291,American,9.0,A,2022-02-03
41378724.0,SCHNIPPER'S QUALITY KITCHEN,Manhattan,10018.0,40.75603172,-73.99065138,Hamburgers,13.0,A,2023-02-24
41719126.0,DUNKIN,Bronx,10459.0,40.82006057,-73.9014665,Donuts,9.0,A,2022-08-26
50071114.0,SOFRA,Bronx,10461.0,40.85446282,-73.85462446,Greek,12.0,A,2022-03-24
50110595.0,MUSTARD SEED,Staten Island,10310.0,40.63013271,-74.10869615,Coffee/Tea,4.0,A,2022-11-07
41706908.0,DUNKIN,Brooklyn,11216.0,40.68109679,-73.95547651,Donuts,10.0,A,2022-10-22
50108924.0,TWO WHEELS,Manhattan,10021.0,40.76859559,-73.95849367,Southeast Asian,6.0,A,2022-01-20
40666094.0,MIDWAY CINEMAS,Queens,11375.0,40.72111591,-73.84326026,American,3.0,A,2022-02-08
50114508.0,I LOVE GUACAMOLE RESTAURANT,Brooklyn,11215.0,40.66273711,-73.9919549,Mexican,8.0,A,2022-10-12
41431051.0,LUCKY DOG,Brooklyn,11211.0,40.7135478,-73.96188638,American,5.0,A,2022-10-11
50116326.0,TAQUERIA EL GALLITO,Manhattan,10040.0,40.86305425,-73.92742936,Other,7.0,A,2022-12-12
41708740.0,BIRCH COFFEE,Manhattan,10011.0,40.73830094,-73.9998737,Coffee/Tea,12.0,A,2022-03-29
50103074.0,NIGHTSHADE,Brooklyn,11222.0,40.71945355,-73.94578986,American,13.0,A,2022-12-09
50091284.0,LA ROSA CHCKEN & GRILL,Staten Island,10306.0,40.56479767,-74.12806795,Chicken,27.0,Z,2023-02-21
50100558.0,GORDOS CANTINA,Brooklyn,11237.0,40.70504584,-73.91746712,Mexican,7.0,A,2022-05-24
40840921.0,CONNOLLY'S CORNER,Queens,11378.0,40.72785852,-73.89209995,Continental,25.0,B,2022-06-17
50121050.0,STEAM,Manhattan,10011.0,40.73565498,-73.9980659,Asian/Asian Fusion,39.0,Z,2022-12-07
50125806.0,BENJYS PIZZA,Queens,11367.0,40.72489019,-73.82091174,Jewish/Kosher,12.0,A,2022-12-13
40581729.0,BONO'S CAFE,Manhattan,10016.0,40.74383619,-73.98528315,American,16.0,B,2023-01-12
41174286.0,DUNKIN,Queens,11415.0,40.7130105,-73.82787677,Donuts,9.0,A,2023-01-10
41649130.0,THE SMITH,Manhattan,10023.0,40.77151115,-73.98215045,American,9.0,A,2022-03-24
50105654.0,RUTA 55 RESTAURANT,Bronx,10474.0,40.81689284,-73.88629736,Spanish,23.0,B,2022-03-11
41692461.0,SUBWAY,Staten Island,10305.0,40.5917592,-74.06775232,Sandwiches,2.0,A,2022-03-22
40980062.0,TOKYO SUSHI JAPANESE RESTAURANT,Staten Island,10314.0,40.61321288,-74.12062632,Japanese,26.0,B,2022-02-09
50017198.0,PECAS Y ALGO MAS,Queens,11104.0,40.74147938,-73.92064439,Spanish,7.0,A,2022-04-21
41640824.0,RICURAS ECUADORIAN BAKERY,Bronx,10472.0,40.82635163,-73.87606623,Spanish,3.0,Z,2022-05-03
50059271.0,EMPELLON,Manhattan,10022.0,40.75964407,-73.97429893,Mexican,12.0,A,2022-08-03
41272855.0,BOBO RESTAURANT,Manhattan,10014.0,40.73429081,-74.00272428,French,12.0,A,2023-01-26
50012784.0,WING STOP,Brooklyn,11216.0,40.6804001,-73.95000038,Chicken,10.0,A,2022-12-05
41690495.0,STARBUCKS,Manhattan,10003.0,40.73075433,-73.9830021,Coffee/Tea,2.0,A,2023-01-03
40512425.0,MCDONALD'S,Brooklyn,11203.0,40.65252598,-73.92351118,Hamburgers,8.0,A,2022-12-12
50110097.0,East Wind Snack Shop,Brooklyn,11215.0,40.66025712,-73.98007181,Chinese,0.0,A,2022-08-31
50118198.0,NAPOLI PIZZA,Manhattan,10014.0,40.72913057,-74.00523166,Pizza,0.0,A,2022-04-21
40573507.0,NICOLA'S RESTAURANT,Manhattan,10028.0,40.77799001,-73.95613,Italian,8.0,A,2022-03-10
50101724.0,FANSWAY TERIYAKI & SUSHI KITCHEN,Queens,11368.0,40.74547401,-73.86806468,Japanese,27.0,Z,2022-11-29
41576522.0,EL NUEVO VALLE #2 RESTAURANT LECHONERA,Bronx,10460.0,40.84558097,-73.88364216,Latin American,12.0,A,2023-02-16
50107595.0,BEER WITCH,Brooklyn,11217.0,40.68111118,-73.97609958,Bottled Beverages,5.0,A,2022-06-06
40393753.0,C & B LUNCHEONETTE,Queens,11385.0,40.69618438,-73.90511228,American,13.0,A,2022-10-19
41182682.0,SARKU JAPAN,Staten Island,10314.0,40.58229742,-74.16905259,Japanese,13.0,A,2022-03-23
50106369.0,DUNKIN DONUTS,Staten Island,10306.0,40.56894889,-74.11127413,Donuts,10.0,A,2022-01-20
50036480.0,EMPIRE CHINESE,Brooklyn,11229.0,40.60011274,-73.94458715,Chinese,13.0,A,2022-03-24
50105345.0,VIVA TORO,Brooklyn,11211.0,40.71321758,-73.93545678,Spanish,12.0,A,2023-03-15
50102848.0,MCDONALD'S,Queens,11367.0,40.72752121,-73.81325937,Hamburgers,3.0,A,2022-02-01
50104645.0,ARBY'S,Queens,11379.0,40.71219982,-73.88662814,Sandwiches,11.0,A,2022-10-25
41405616.0,LAS TAINAS BAR & RESTAURANT,Brooklyn,11211.0,40.70773224,-73.95593115,Latin American,13.0,A,2022-03-31
40897493.0,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Queens,11433.0,40.70293047,-73.80005974,Caribbean,13.0,A,2023-03-16
50105069.0,CERASELLA,Queens,11106.0,40.75603008,-73.93018135,Italian,5.0,A,2022-03-01
50123969.0,EL JOBITO RESTAURANT,Manhattan,10040.0,40.85421516,-73.93015742,Spanish,23.0,B,2022-10-04
50115279.0,ZOU ZOU'S,Manhattan,10001.0,40.75325165,-73.99808704,Mediterranean,12.0,A,2022-12-14
50066618.0,CAFE BLERIOT,Manhattan,10028.0,40.77653746,-73.95466144,Coffee/Tea,13.0,A,2022-04-07
50088344.0,ESTIATORIO MILOS,Manhattan,10001.0,40.75303757,-74.00028153,Greek,12.0,A,2022-04-06
40400754.0,RYAN MAGUIRE'S BAR & RESTAURANT,Manhattan,10038.0,40.70822367,-74.00519034,American,12.0,A,2023-03-01
50119870.0,POPEYES,Queens,11105.0,40.77550221,-73.91146896,Chicken,13.0,A,2022-04-05
50067914.0,Boyce Technologies Inc.,Queens,11101.0,40.7427166,-73.94253739,American,5.0,A,2022-06-01
41177892.0,LAKE COMO PIZZA,Manhattan,10033.0,40.85151326,-73.92839629,Jewish/Kosher,42.0,Z,2023-01-10
50033451.0,INDUSTRY KITCHEN,Manhattan,10005.0,40.7048723,-74.0053127,American,12.0,A,2022-09-09
40660816.0,BURGER KING,Queens,11354.0,40.7600541,-73.83039344,Hamburgers,4.0,A,2022-01-26
41577558.0,SUBWAY,Manhattan,10036.0,40.75655741,-73.98031361,Sandwiches,13.0,A,2022-09-15
50113400.0,JOLLIBEE,Queens,11432.0,40.70401183,-73.79844429,Asian/Asian Fusion,9.0,A,2022-08-04
50125309.0,FEROX,Brooklyn,11222.0,40.7283792,-73.95808225,American,0.0,A,2022-08-16
50010859.0,RETRO GRILL,Brooklyn,11223.0,40.59463265,-73.9609283,Jewish/Kosher,2.0,A,2023-01-18
50086981.0,HOT PEPPERS,Queens,11364.0,40.73685078,-73.74737849,Mexican,13.0,A,2022-11-30
50117812.0,DUO +,Brooklyn,11231.0,40.68476136,-73.9947502,Coffee/Tea,8.0,A,2022-05-02
50054385.0,SABA'S PIZZA,Manhattan,10028.0,40.77716152,-73.95727152,Jewish/Kosher,10.0,A,2022-07-26
40366586.0,SHIMONS KOSHER PIZZA,Queens,11367.0,40.72718118,-73.82209618,Jewish/Kosher,10.0,P,2022-01-13
40535399.0,VON,Manhattan,10012.0,40.72530424,-73.99247767,American,10.0,A,2023-03-13
50032657.0,EMPIRE GARDEN,Queens,11364.0,40.74879939,-73.7565471,Chinese,0.0,A,2022-09-08
50048872.0,XING SHUN DA RESTAURANT,Queens,11355.0,40.75339116,-73.8222136,Chinese,10.0,A,2022-07-20
50070149.0,TEXAS CHICKEN & BURGER,Brooklyn,11226.0,40.64230008,-73.95741226,Chicken,11.0,A,2023-01-23
50068443.0,PITA GYRO & GRILL,Queens,11385.0,40.70785146,-73.89762214,Mediterranean,12.0,A,2022-12-21
41711578.0,MR. SIMI #8 KITCHEN,Brooklyn,11214.0,40.60555773,-74.00896013,Chinese,2.0,A,2022-09-22
50119608.0,CAFE TURKIYE,Queens,11103.0,40.75965781,-73.92044939,Turkish,12.0,A,2022-06-14
50096000.0,DENNY'S,Queens,11427.0,40.73325537,-73.73412452,American,13.0,A,2022-03-10
41439298.0,MOON HOUSE CHINESE RESTAURANT,Manhattan,10029.0,40.78804031,-73.94725774,Chinese/Japanese,0.0,A,2022-08-02
50112636.0,Naju Gomtang,Queens,11354.0,40.763981,-73.80888618,Korean,12.0,A,2022-07-06
40611024.0,MADAME X,Manhattan,10012.0,40.72706937,-74.000184,American,14.0,B,2023-01-26
41555821.0,TALK OF THE TOWN,Staten Island,10308.0,40.55145818,-74.15044962,Bottled Beverages,7.0,A,2022-06-27
50100639.0,THE GOURMET BAGEL SHOPPE,Brooklyn,11234.0,40.6157606,-73.91334211,Bagels/Pretzels,13.0,A,2022-06-01
41053093.0,TURKS & FROGS,Manhattan,10014.0,40.73564927,-74.00732865,French,13.0,A,2023-02-22
50033210.0,ANGLER,Queens,11369.0,40.77063416,-73.8647762,Seafood,2.0,A,2022-10-19
41216183.0,TRADER'S EXPRESS DELI,Manhattan,10004.0,40.70496237,-74.01208975,American,9.0,A,2022-03-29
50073806.0,MAMBI STEAKHOUSE,Manhattan,10033.0,40.84763231,-73.93801504,Latin American,13.0,A,2022-06-23
50076589.0,ME-DO DESSERTS,Brooklyn,11214.0,40.60386453,-73.99779964,Frozen Desserts,12.0,A,2022-12-06
41108068.0,JOPHSUA 19,Queens,11418.0,40.70235187,-73.81854528,Mexican,2.0,A,2022-03-31
50072862.0,HIDE CHAN RAMEN,Manhattan,10022.0,40.75659601,-73.96874865,Japanese,12.0,A,2022-07-18
50006741.0,GRACE CAFE,Manhattan,10018.0,40.75482135,-73.99153226,American,36.0,C,2023-02-10
40878231.0,MOTI'S,Brooklyn,11204.0,40.63035913,-73.98619813,Jewish/Kosher,0.0,A,2022-09-09
40676884.0,NEW DYKER RESTAURANT,Brooklyn,11214.0,40.60770449,-74.00206363,American,0.0,A,2022-02-04
41636080.0,CHARLIES BAR & KITCHEN,Bronx,10454.0,40.80788897,-73.92939344,American,26.0,Z,2023-03-16
50058321.0,SUMA PIZZA,Bronx,10451.0,40.82737907,-73.9245488,Pizza,20.0,B,2022-01-24
50070437.0,& PIZZA,Manhattan,10003.0,40.72987705,-73.9929931,Pizza,10.0,A,2022-06-07
50091073.0,JERSEY MIKES,Staten Island,10314.0,40.57854998,-74.16959385,Sandwiches,13.0,A,2022-08-01
50043970.0,LA ISLA CUCHIFRITOS,Bronx,10455.0,40.81522386,-73.91835958,Latin American,23.0,B,2022-01-28
50059824.0,TAIKI / RICE & MISO,Brooklyn,11217.0,40.68452153,-73.98373145,Japanese,7.0,A,2022-06-24
40977606.0,MIKE'S TAVERN,Queens,11417.0,40.67989072,-73.85042405,American,13.0,A,2022-04-01
50120356.0,CHOP & GO,Manhattan,10019.0,40.76333456,-73.98239812,Salads,10.0,A,2022-07-28
41226870.0,LOLLIPOPS,Queens,11357.0,40.78693457,-73.80836864,American,12.0,A,2023-01-19
50055406.0,CARTHAGE MUST BE DESTROYED,Brooklyn,11206.0,40.71111743,-73.93476266,Australian,9.0,A,2022-11-26
50036864.0,PRESTO FRESH CAFE,Manhattan,10037.0,40.81631,-73.93925822,Spanish,11.0,A,2023-02-10
50112523.0,MARUFUKU RAMEN,Manhattan,10003.0,40.72698648,-73.98881904,Japanese,13.0,A,2023-01-09
50111071.0,PLANTA QUEEN,Manhattan,10001.0,40.74436355,-73.98845883,Vegetarian,7.0,A,2022-04-25
41475994.0,HAMPTON INN-HERALD SQUARE,Manhattan,10001.0,40.74820086,-73.98991984,American,12.0,A,2022-08-19
40945190.0,3 SISTERS' & SHANTA'S RESTAURANT & BAKERY,Queens,11417.0,40.68334088,-73.83443284,Caribbean,9.0,A,2022-11-07
50071209.0,SMITH STREET BAGELS,Brooklyn,11231.0,40.68108882,-73.99427097,American,7.0,A,2022-04-13
50073847.0,TEX-MEX EXPRESS,Queens,11378.0,40.72763657,-73.89250079,Chinese,12.0,A,2022-05-17
50108259.0,KFC,Brooklyn,11216.0,40.68048775,-73.94957127,Chicken,8.0,A,2023-02-02
41612554.0,DUNKIN,Bronx,10465.0,40.82647547,-73.82201035,Donuts,9.0,A,2022-04-15
50094358.0,SIMPLY SWEET,Brooklyn,,0.0,0.0,Nuts/Confectionary,2.0,A,2022-07-21
50106761.0,NARA,Manhattan,10004.0,40.70390031,-74.01033311,Japanese,7.0,A,2022-05-19
50130970.0,MIKE'S DINER,Queens,11417.0,40.67523152,-73.84328199,American,8.0,A,2023-02-22
50071557.0,SEY COFFEE,Brooklyn,11206.0,40.70550584,-73.93253919,Coffee/Tea,4.0,A,2022-04-22
41394908.0,DUNKIN,Bronx,10468.0,40.85989073,-73.90295093,Donuts,8.0,A,2022-01-25
40368763.0,THE BROOK,Manhattan,10022.0,40.75942659,-73.97154121,American,2.0,A,2022-02-15
50091706.0,BEST ITALIAN PIZZA,Bronx,10468.0,40.8591023,-73.89896822,Pizza,9.0,A,2022-06-09
50106487.0,NICK'S PIZZA LOUNGE,Bronx,10459.0,40.81753538,-73.89829455,Pizza,22.0,B,2022-09-20
41330089.0,NEW HUNAN WOK,Brooklyn,11214.0,40.60487188,-73.99871794,Chinese,9.0,A,2022-02-22
50067556.0,POPEYES,Brooklyn,11236.0,40.63224574,-73.88797863,Chicken,4.0,A,2022-10-27
50125942.0,ARAGVI,Manhattan,10017.0,40.75170586,-73.97269227,Eastern European,13.0,A,2023-02-28
41185928.0,CALIFORNIA PIZZA KITCHEN,Queens,11385.0,40.70925905,-73.87005554,Pizza,13.0,A,2022-04-20
50115397.0,MENCHIE'S,Staten Island,10306.0,40.56718501,-74.11303482,Frozen Desserts,8.0,A,2022-10-07
50117909.0,JACKS COFFEE,Manhattan,10014.0,40.73458179,-74.00059538,Coffee/Tea,7.0,A,2022-01-03
50110554.0,EL VIEJO POLLO,Bronx,10472.0,40.82645251,-73.87544455,Latin American,13.0,A,2022-10-21
40364373.0,ISLE OF CAPRI RESTURANT,Manhattan,10065.0,40.76270774,-73.96574958,Italian,10.0,A,2022-02-16
41115711.0,TIERRA'S CENTRO AMERICANAS RESTAURANT,Queens,11432.0,40.71055205,-73.79501939,Latin American,10.0,A,2022-04-21
50070387.0,EMPANADAS MONUMENTAL,Bronx,10467.0,40.86546014,-73.86519727,Latin American,13.0,A,2022-06-17
40402785.0,HARMONIE CLUB,Manhattan,10022.0,40.76471314,-73.97215986,American,5.0,A,2022-02-15
41338348.0,DROP OFF SERVICE,Manhattan,10009.0,40.72982076,-73.98079419,American,2.0,A,2022-05-03
50088924.0,JUQUILA,Queens,11373.0,40.74759817,-73.88298388,Latin American,10.0,Z,2022-08-19
50074863.0,CROWN FRIED CHICKEN,Queens,11421.0,40.69132672,-73.86703275,Chicken,7.0,A,2022-07-01
50118305.0,TAJMAHAL RESTAURANT,Brooklyn,11218.0,40.64241318,-73.9793565,Bangladeshi,46.0,Z,2023-03-08
50082345.0,COMPTON'S,Queens,11102.0,40.77070347,-73.93003955,Sandwiches/Salads/Mixed Buffet,19.0,B,2022-12-27
50091851.0,DUNKIN,Queens,11434.0,40.65696958,-73.76826538,Donuts,2.0,A,2022-11-29
50013883.0,NEW YORK SHAKE & BURGER,Queens,11435.0,40.69619962,-73.804458,American,10.0,A,2022-08-31
50004149.0,CHIPOTLE MEXICAN GRILL,Manhattan,10011.0,40.73652231,-73.99743079,Tex-Mex,3.0,A,2022-03-15
50038859.0,JUN-MEN RAMEN BAR,Manhattan,10001.0,40.74786095,-74.00033925,Japanese,12.0,A,2023-02-28
50004211.0,DUNKIN' DONUTS,Manhattan,10038.0,40.71011469,-74.0075639,Donuts,12.0,A,2022-05-26
50089526.0,INAKA ASIAN FUSION,Brooklyn,11209.0,40.6254977,-74.03023509,Japanese,12.0,A,2023-02-02
40818115.0,STARBUCKS,Manhattan,10033.0,40.85097016,-73.93849628,Coffee/Tea,8.0,A,2022-02-18
50122257.0,GARDEN CAFE,Manhattan,10034.0,40.86797354,-73.920247,Other,12.0,A,2022-07-06
50113217.0,ARI SUSHI,Manhattan,10036.0,40.75991293,-73.99215609,Asian/Asian Fusion,7.0,A,2023-02-14
50108732.0,VICTOR,Brooklyn,11217.0,40.67963899,-73.98701352,Mediterranean,3.0,A,2022-12-05
50004578.0,LUCKY CHICKEN,Manhattan,10010.0,40.73623768,-73.97886905,Chicken,2.0,Z,2022-09-12
50100548.0,MARTINO SISTERS,Brooklyn,11206.0,40.70387198,-73.94121489,Italian,10.0,A,2022-06-02
50083220.0,POKE ISLAND GRILL,Staten Island,10314.0,40.58229742,-74.16905259,Japanese,11.0,A,2023-03-14
50112733.0,TIANFU KING RESTAURANT,Queens,11354.0,40.758502,-73.83324181,Chinese,7.0,A,2022-08-10
50042951.0,DHANSHIRI CHINESE,Queens,11432.0,40.71081958,-73.79268119,Indian,45.0,Z,2023-01-12
50117756.0,Bar 47,Bronx,10454.0,40.80661113,-73.92693847,American,10.0,A,2022-08-24
41098989.0,MCDONALD'S,Bronx,10467.0,40.87911679,-73.87140745,Hamburgers,2.0,A,2022-11-29
50092304.0,GLEN OAKS PIZZERIA,Queens,11004.0,40.74693169,-73.71214128,Pizza,13.0,A,2022-06-10
41318159.0,JUNIOR'S SEAFOOD,Manhattan,10033.0,40.84959684,-73.93673724,Seafood,13.0,A,2022-09-21
50105466.0,LE PAIN QUOTIDIEN,Manhattan,10018.0,40.75306938,-73.98388067,Other,11.0,A,2023-02-02
50086247.0,HEALTH KITCHEN,Queens,11357.0,40.79281727,-73.80713817,American,7.0,A,2022-06-21
50089428.0,MINA'S RESTAURANT,Queens,11428.0,40.7262662,-73.74089929,Filipino,11.0,A,2022-03-21
50121030.0,Popeye's,Brooklyn,11217.0,40.68795195,-73.98026904,Chicken,7.0,A,2022-07-05
40423830.0,CHAMPION BAKERY,Bronx,10466.0,40.88798306,-73.86034121,Caribbean,11.0,Z,2023-03-03
40368801.0,MARBELLA RESTAURANT,Queens,11361.0,40.76160163,-73.76075972,Latin American,11.0,A,2022-02-04
41596694.0,SHOW PALACE,Queens,11101.0,40.75097695,-73.94532378,American,10.0,A,2022-05-05
50083696.0,CAVA,Manhattan,10036.0,40.75378267,-73.98159937,Mediterranean,10.0,A,2023-02-03
50054635.0,BURGER KING,Manhattan,10036.0,40.75763467,-73.9907414,Hamburgers,8.0,A,2022-11-29
41219793.0,THE MONKEY ROOM,Manhattan,10033.0,40.85462262,-73.93705056,American,9.0,A,2023-01-03
50090034.0,WALSH'S PUB,Queens,11385.0,40.70345787,-73.89545771,American,5.0,A,2022-05-02
50076943.0,THE BUTCHER'S DAUGHTER,Brooklyn,11211.0,40.71470486,-73.95834339,Vegetarian,12.0,A,2022-05-25
50047379.0,THE ROSEMONT,Brooklyn,11206.0,40.70692444,-73.94743398,American,12.0,A,2022-12-06
41637433.0,CONES,Manhattan,10014.0,40.73149663,-74.00317158,Frozen Desserts,13.0,A,2022-04-14
50048060.0,ORIGINAL RICKY'S,Brooklyn,11216.0,40.6799597,-73.94156775,Caribbean,13.0,A,2022-09-19
50102558.0,HAVEN CAFE (GOOGLE),Manhattan,10014.0,40.727533,-74.00729528,Other,2.0,A,2023-02-02
50115352.0,BK JANI,Manhattan,10022.0,40.75845753,-73.97091355,Pakistani,10.0,A,2023-02-02
40594824.0,DUNKIN,Queens,11385.0,40.70060713,-73.89665234,Donuts,7.0,A,2023-03-09
40880194.0,TOURNESOL,Queens,11101.0,40.74256264,-73.95417581,French,23.0,B,2022-02-03
50106034.0,TACO BELL,Staten Island,10302.0,40.62636381,-74.13245547,Tex-Mex,12.0,A,2022-12-08
50012812.0,PANDA EXPRESS,Queens,11373.0,40.73384018,-73.87157703,Chinese,13.0,A,2022-11-30
50072427.0,MEET FRESH,Manhattan,10003.0,40.72823004,-73.99085013,Frozen Desserts,12.0,A,2023-01-24
